ID;weight;height;age;dateOfBirth;fullName;gender;smoking;drinking
MU2I7ASG;88;189;17;2000-05-20;a g;FEMALE;No;No
WOHEIFWC;82;186;66;1951-10-11;b o;FEMALE;Yes;No
BFIBRDN5;71;174;27;1990-02-25;b o;FEMALE;Yes;No
TMWVUTYO;50;177;41;1976-12-28;b o;FEMALE;Yes;No
86YMC76V;51;179;41;1976-05-27;b g;FEMALE;No;No
918I79QT;84;183;50;1968-02-10;t o;MALE;No;No
XBK7G8L1;126;200;67;1951-01-05;j o;MALE;Yes;Yes
534SAF7D;52;164;42;1976-01-25;j l;MALE;No;Yes
V1AUL9KD;41;166;58;1959-08-27;c o;FEMALE;Yes;Yes
AEHE1MZ1;66;179;46;1971-07-05;c o;FEMALE;No;No
7SCN9XU0;71;183;15;2002-08-21;b l;FEMALE;No;No
ILXBOHEQ;66;182;68;1949-09-17;c g;FEMALE;Yes;No
8FBFIFF4;77;195;27;1990-10-12;c l;FEMALE;No;No
R6TKT8Q8;104;180;17;2000-09-23;t o;MALE;Yes;Yes
CEFYJW2K;108;199;43;1974-02-24;c l;FEMALE;Yes;No
DFC5PJUT;37;165;36;1981-03-20;b o;FEMALE;No;No
FCA8XZ0X;90;189;15;2002-04-03;b o;FEMALE;No;No
J5Y25V3H;80;177;25;1992-03-08;b l;FEMALE;Yes;No
THB2WWRT;79;185;37;1980-08-12;k o;MALE;No;No
ZJI22N7D;112;195;71;1947-01-13;c o;FEMALE;No;No
R31K9313;101;197;53;1964-11-14;a g;FEMALE;No;No
R91ILS5N;74;166;36;1982-01-25;j g;MALE;Yes;Yes
FZ20MC7N;64;160;58;1959-10-07;a l;FEMALE;No;Yes
5ML4SUZ8;105;181;33;1984-06-20;t l;MALE;No;Yes
L7PQPPRH;71;167;32;1986-01-01;b l;FEMALE;No;No
L7GJDCDN;90;192;70;1947-04-22;j l;MALE;Yes;No
SDXPHKO1;109;199;62;1955-04-10;j o;MALE;Yes;Yes
2G70U6K3;111;189;49;1968-05-16;j g;MALE;Yes;No
3XS78W93;77;173;53;1964-04-07;a l;FEMALE;No;No
LAG9GSSK;76;191;27;1990-03-18;a o;FEMALE;Yes;No
P62CCS6F;98;190;76;1941-06-21;k o;MALE;Yes;Yes
MLDL90JB;50;163;43;1974-03-11;k g;MALE;No;No
644QBDR4;80;197;10;2007-05-20;k o;MALE;Yes;Yes
U6VWHZHO;63;184;55;1962-04-09;a o;FEMALE;Yes;Yes
4LA8GBVC;75;184;30;1987-06-05;a l;FEMALE;No;Yes
OK4EQRXF;69;173;30;1987-06-27;c l;FEMALE;Yes;Yes
VQQ2OZJ1;73;171;63;1954-08-06;a g;FEMALE;Yes;Yes
S2Y3XKFT;62;168;22;1995-11-13;b l;FEMALE;No;No
Y2RPBPI3;115;188;76;1941-08-20;t g;MALE;No;Yes
SXUJ7FPE;71;171;55;1962-07-26;k l;MALE;Yes;No
9HZ2X137;101;195;46;1971-10-17;a l;FEMALE;No;No
79N2XS9X;81;186;8;2009-06-05;b l;FEMALE;Yes;Yes
X4P3TOQH;74;176;66;1952-01-16;k l;MALE;No;Yes
XBD3YEO8;102;183;52;1965-08-02;t o;MALE;Yes;Yes
OYOR1ZKB;71;163;48;1970-01-02;a o;FEMALE;Yes;Yes
UJBN4I5F;65;179;17;2000-06-16;c o;FEMALE;No;Yes
YGS0LLMS;72;183;50;1967-06-23;t o;MALE;No;Yes
NZYIFPIH;75;182;47;1970-09-21;j g;MALE;Yes;Yes
62LV54F9;102;190;49;1969-02-06;k o;MALE;No;No
ZG8KETWK;100;186;17;2000-06-28;j o;MALE;No;No
FRZHSNG0;95;184;73;1944-04-30;c o;FEMALE;Yes;Yes
4U6ZKIYJ;79;187;73;1944-06-06;c g;FEMALE;Yes;No
P953Z06K;109;190;66;1951-05-02;c l;FEMALE;Yes;No
13JMH8BQ;65;172;31;1986-11-07;k o;MALE;Yes;No
YNLAJQ8H;59;180;32;1985-12-31;a g;FEMALE;No;No
ML4V0QQV;53;182;50;1967-02-13;a l;FEMALE;No;No
P56T7IRN;71;172;65;1952-10-24;c g;FEMALE;No;Yes
4WY2ZN8A;49;163;76;1941-03-09;t g;MALE;Yes;No
RIZ8CG5U;53;168;24;1993-07-27;a l;FEMALE;Yes;No
RC4JQ4T0;55;166;61;1956-02-25;c l;FEMALE;Yes;No
MYEAQQUT;76;161;47;1970-10-25;c l;FEMALE;Yes;Yes
EH2R8NWE;109;197;45;1972-06-29;t l;MALE;No;No
H0RTPQ3U;84;189;34;1984-02-02;t o;MALE;No;No
7DRHMNW6;80;180;58;1959-10-06;b l;FEMALE;Yes;Yes
BG741B3F;80;185;32;1985-05-18;j g;MALE;No;No
8VPDSHLR;103;189;37;1981-01-22;c l;FEMALE;No;No
KL2Z2KGY;122;197;11;2006-10-28;j l;MALE;Yes;No
KD5FN8PJ;71;174;31;1986-04-27;b o;FEMALE;Yes;No
B6E0TL5W;80;197;57;1960-10-23;a l;FEMALE;Yes;No
8X1ZQAPZ;60;166;77;1940-10-08;b o;FEMALE;No;No
772UMN3G;62;163;44;1973-08-04;b l;FEMALE;No;No
S6LKPS89;90;194;77;1940-04-19;j l;MALE;Yes;Yes
3F8G9GZK;85;193;67;1950-09-08;a l;FEMALE;Yes;No
CF149X0R;48;163;32;1985-07-13;a l;FEMALE;Yes;No
7JR1YPB8;97;194;44;1973-07-15;a g;FEMALE;Yes;No
G5QP0921;70;169;23;1994-04-18;j l;MALE;No;No
S8RHIMPX;69;178;31;1986-09-14;k l;MALE;No;Yes
5BMXUE91;109;191;45;1973-01-25;j g;MALE;Yes;Yes
P7PTZ0VM;66;162;23;1995-01-25;c l;FEMALE;Yes;Yes
9C51PTZZ;81;168;58;1959-08-26;b g;FEMALE;No;Yes
LOSDC36Z;53;169;68;1949-09-21;k o;MALE;No;Yes
4FZ03OLY;73;182;59;1958-05-02;a o;FEMALE;Yes;Yes
69FW055D;93;176;69;1948-06-21;t o;MALE;No;No
Y0VSB8UZ;84;168;60;1957-06-07;j l;MALE;No;No
EPL1FVKZ;71;200;33;1984-06-08;a o;FEMALE;No;Yes
ZWETDV9W;75;167;8;2009-06-04;t l;MALE;No;Yes
DQ4YG6TP;76;170;67;1950-05-02;c l;FEMALE;No;Yes
4ONCZTTT;59;170;32;1985-11-26;j g;MALE;No;No
UO4JAE6U;74;173;25;1992-07-11;j l;MALE;Yes;Yes
0310HE3N;88;200;19;1998-07-24;a o;FEMALE;Yes;Yes
J2A6B3UO;60;190;65;1952-05-24;b l;FEMALE;No;No
4MT5QK4W;99;200;74;1943-06-26;t l;MALE;No;No
TDHR8E8M;104;198;63;1954-04-14;c l;FEMALE;Yes;Yes
F21CLSK0;86;166;55;1962-03-26;t l;MALE;No;No
TLHOPBS4;57;160;37;1980-03-25;k o;MALE;Yes;No
3GJVQHX0;108;188;33;1984-02-24;c l;FEMALE;Yes;No
CU72FCQH;128;199;13;2004-02-22;t l;MALE;Yes;Yes
J74WNYVG;108;190;14;2003-10-19;k o;MALE;No;Yes
2VNG4F2Q;101;182;12;2005-07-25;t g;MALE;No;Yes
GOEMXBMN;113;199;29;1988-04-02;b o;FEMALE;No;No
7RULZARN;87;175;43;1974-04-22;a g;FEMALE;No;Yes
57VDW6BW;59;163;71;1947-01-06;t l;MALE;Yes;Yes
DFTLIXK7;77;161;54;1963-12-18;b g;FEMALE;Yes;Yes
3Q8XJ17Q;112;196;55;1963-01-29;b l;FEMALE;Yes;No
LGXXULYR;56;166;59;1958-03-13;j g;MALE;Yes;No
YNCLMTW4;69;188;35;1982-07-07;k g;MALE;Yes;Yes
DCQ73HDE;99;193;35;1982-10-04;t o;MALE;No;Yes
RPVAYR0G;78;186;50;1967-10-07;t l;MALE;Yes;Yes
6CTHMZVP;84;196;13;2004-08-22;k o;MALE;Yes;No
H6P5MPMI;61;170;73;1944-03-29;t l;MALE;No;Yes
SQZ46M9R;86;163;15;2002-04-11;j o;MALE;Yes;No
SSGBH4XC;58;169;21;1996-08-16;j l;MALE;Yes;Yes
5NC2S53C;113;188;55;1962-06-05;k o;MALE;Yes;No
57ARDUY2;65;184;16;2002-02-01;j l;MALE;Yes;No
MS854XJX;44;162;62;1955-09-07;c l;FEMALE;No;Yes
50P6N0B6;94;198;58;1959-11-12;c g;FEMALE;No;No
5CULA9ES;126;198;45;1972-06-03;k g;MALE;No;No
EF5BXO8O;70;189;58;1959-09-24;b o;FEMALE;No;Yes
DJGWQ4NJ;94;171;33;1984-03-30;k o;MALE;Yes;No
IK2BZZ4Q;78;187;17;2000-07-15;b l;FEMALE;No;No
2RTN9WJL;90;170;16;2001-06-11;b o;FEMALE;No;Yes
W0K0KU7J;94;194;45;1972-08-04;k l;MALE;No;Yes
GKTVN80Y;56;163;50;1967-06-21;a g;FEMALE;No;Yes
D0U97VMZ;59;161;24;1994-01-29;j g;MALE;No;No
WA87ZHAD;50;173;11;2006-08-15;b o;FEMALE;No;No
D2O7JW1F;121;192;57;1960-04-18;j l;MALE;Yes;No
7HZJAIUC;83;187;77;1941-02-05;a g;FEMALE;No;No
OXQ4OLQ4;98;199;27;1990-06-10;j l;MALE;No;Yes
QZ3T5EF5;98;183;64;1953-04-06;a g;FEMALE;No;No
FPFMKTKC;62;171;53;1964-05-08;b o;FEMALE;No;No
ZSGSFOOP;91;193;39;1978-06-26;c o;FEMALE;No;No
XMKO38UD;79;176;18;2000-01-26;t l;MALE;No;Yes
F77OXHD7;65;177;49;1968-06-16;j o;MALE;No;No
ER7MRXMC;102;182;43;1974-04-23;c l;FEMALE;No;Yes
F5M3YGU5;85;200;49;1968-02-20;j g;MALE;Yes;No
4O47XR76;80;166;65;1952-10-29;j l;MALE;No;Yes
9GSCOGJ8;83;190;14;2003-02-25;a g;FEMALE;No;Yes
52CPJBGR;91;176;16;2001-04-07;k o;MALE;Yes;Yes
OKPM1R7F;32;161;32;1985-03-20;a l;FEMALE;Yes;Yes
3VDYPVNH;99;181;62;1955-08-14;b o;FEMALE;Yes;No
FRXLRBYR;58;170;76;1941-12-11;j o;MALE;No;No
TN43AMBH;67;168;22;1995-02-19;k g;MALE;Yes;No
JVT5LVR2;73;181;66;1951-09-03;c o;FEMALE;Yes;No
CJKNKTBJ;81;164;12;2005-11-30;a l;FEMALE;No;Yes
TPG45X3V;95;199;23;1994-06-13;b o;FEMALE;No;Yes
NVDSBFG9;103;188;65;1952-02-14;t l;MALE;Yes;Yes
IVQWXKXB;113;183;59;1959-01-26;j l;MALE;Yes;No
873BFVSF;75;186;25;1992-07-31;j l;MALE;No;Yes
B9Z4EQDK;98;190;13;2004-11-04;c l;FEMALE;No;Yes
9HKR28ZV;73;183;32;1986-01-04;j o;MALE;Yes;Yes
UIL5DTDK;96;200;48;1969-05-05;c l;FEMALE;Yes;No
L8Y5ONCH;78;199;18;1999-04-19;a g;FEMALE;No;No
SB8DD1JM;67;183;18;1999-05-13;c o;FEMALE;No;No
T8FNOXRM;59;179;30;1987-06-26;t o;MALE;Yes;No
DXKTRNIA;93;178;54;1964-02-09;c o;FEMALE;No;No
Z3GGHXH3;98;187;64;1953-10-29;c l;FEMALE;Yes;Yes
CIJPMYTF;68;181;71;1946-05-14;c l;FEMALE;No;No
3O85DJYE;70;170;58;1959-10-10;c o;FEMALE;No;No
KBHFGC8I;98;193;11;2006-02-27;k o;MALE;Yes;No
IL6KYWTM;77;184;65;1952-10-26;b o;FEMALE;Yes;Yes
X67VG48Z;61;188;20;1997-12-04;b l;FEMALE;Yes;No
Z5JZOB36;78;188;55;1962-02-19;t o;MALE;No;No
1WD3A0I7;51;162;37;1980-07-22;c g;FEMALE;Yes;Yes
666OD44X;103;198;44;1973-07-08;c l;FEMALE;No;Yes
8ADEFRSZ;101;184;31;1986-08-15;a g;FEMALE;Yes;Yes
G6Q9II11;76;185;39;1978-03-16;k g;MALE;Yes;No
IIEJZV4L;45;164;41;1976-11-15;k g;MALE;Yes;No
0W58KP48;68;198;34;1983-09-21;b o;FEMALE;No;No
8U2MIUSL;123;196;14;2003-08-31;t o;MALE;Yes;Yes
4FFZ1V8S;91;168;27;1990-09-09;j l;MALE;No;No
J2X8V41I;99;190;47;1970-12-22;t o;MALE;No;Yes
RCCOH1E1;57;176;20;1997-02-17;t l;MALE;Yes;No
1KCQPTL4;59;170;51;1967-01-23;b g;FEMALE;No;No
TUC0M6GY;85;176;9;2008-05-15;c o;FEMALE;Yes;No
NE05LQIK;63;175;56;1961-06-25;t l;MALE;Yes;Yes
GCPQCL1H;102;185;47;1970-07-18;t o;MALE;No;Yes
2YD6I3G5;64;184;52;1965-10-04;c o;FEMALE;No;No
95LKY67A;78;162;12;2006-01-26;b l;FEMALE;Yes;No
MNNU2LFK;44;174;64;1953-12-07;a l;FEMALE;Yes;Yes
B513O01N;105;195;47;1970-08-09;b o;FEMALE;No;Yes
JT1TNW4B;88;182;46;1972-01-08;c l;FEMALE;Yes;Yes
H5GHKIES;99;174;62;1955-10-06;t g;MALE;No;No
ZW25GPGG;70;192;24;1993-04-12;b g;FEMALE;Yes;No
OHJLDH1M;93;179;24;1994-01-03;k g;MALE;No;No
IJNYXKXH;113;186;44;1973-02-13;t l;MALE;No;No
6MO8WNVB;55;181;23;1994-12-05;b g;FEMALE;Yes;Yes
7HK3B1XG;109;194;18;1999-03-09;t o;MALE;Yes;No
6LV9ASPN;70;177;22;1995-12-08;a l;FEMALE;No;Yes
8XRY6L53;119;189;77;1940-05-25;t o;MALE;No;Yes
QH4H48WI;77;166;64;1954-01-24;j l;MALE;Yes;No
6SWVYON0;105;198;20;1997-04-02;a o;FEMALE;Yes;No
0SR241RW;81;197;24;1994-01-11;a o;FEMALE;Yes;No
GS0SVKH4;51;175;15;2002-03-15;a g;FEMALE;No;No
38NIDZLU;109;183;61;1956-06-15;j o;MALE;Yes;No
GAN8EVDE;74;166;17;2000-11-02;k o;MALE;No;Yes
OL9V0M1W;50;165;41;1977-02-05;t l;MALE;No;Yes
EVNF2Z79;93;184;43;1974-11-26;t l;MALE;No;Yes
QCVJYXDQ;84;189;16;2001-02-16;j l;MALE;No;Yes
59JYGOBO;58;178;32;1985-10-28;b l;FEMALE;No;Yes
Y7DKW045;78;180;54;1963-08-30;k l;MALE;Yes;No
GEHQ4YX7;114;197;44;1973-12-05;a l;FEMALE;No;Yes
KRSONYX9;71;187;60;1957-08-25;c o;FEMALE;No;No
3I5T2R0V;90;171;10;2007-05-09;k o;MALE;No;Yes
O7AGHYMO;103;191;49;1969-02-03;k g;MALE;No;No
KGXEBYK0;97;189;51;1966-06-23;j l;MALE;Yes;Yes
BGCJZSM6;87;182;9;2009-01-02;t l;MALE;Yes;Yes
N8R0QNHL;63;168;53;1964-03-02;j o;MALE;Yes;Yes
0SE45ZK6;83;177;58;1959-11-09;j o;MALE;Yes;Yes
RLYM00AH;84;166;33;1984-05-25;t g;MALE;No;No
CPXQQRAE;102;192;62;1956-01-14;b g;FEMALE;Yes;Yes
JVUECTJ7;89;170;14;2003-03-15;t o;MALE;No;No
B1C1HSJT;65;195;22;1995-07-02;b l;FEMALE;No;No
2K80SARO;87;183;50;1967-07-26;j o;MALE;No;Yes
TJL6MZA4;69;186;34;1983-12-24;c o;FEMALE;Yes;Yes
HTB3JVJ6;69;199;15;2002-03-31;c o;FEMALE;No;No
JAC83U2Y;68;162;52;1965-04-15;t g;MALE;Yes;No
KOI26627;91;187;39;1978-04-02;a l;FEMALE;No;No
8RW4GBHI;94;180;46;1971-04-29;a g;FEMALE;No;Yes
PFHJ05SP;50;172;10;2007-08-19;b g;FEMALE;No;No
5IIXLRLH;82;186;26;1991-03-11;b o;FEMALE;Yes;No
XAKAEVSE;100;177;38;1979-09-29;j l;MALE;No;Yes
E0H837IM;55;178;28;1989-09-12;c g;FEMALE;No;Yes
5VS8WJYF;78;163;64;1954-01-29;a o;FEMALE;Yes;Yes
B9CF71JR;89;181;44;1973-11-16;j l;MALE;No;Yes
3GYRR27K;103;183;61;1956-03-16;k o;MALE;Yes;Yes
CIGF3Y51;77;184;72;1945-11-14;c o;FEMALE;Yes;No
VMEKEOGT;90;182;36;1981-06-07;k l;MALE;No;Yes
MAOTRNG2;74;190;67;1950-10-02;k o;MALE;No;No
CR2YEP7D;73;174;13;2005-01-01;t g;MALE;No;Yes
0WJ7ECH5;81;196;16;2001-08-24;a g;FEMALE;No;No
T3P0AVV1;50;165;69;1948-11-18;c l;FEMALE;No;No
C5RQKZM0;81;164;23;1995-02-01;c o;FEMALE;No;No
51HXF57O;52;163;61;1956-03-09;c g;FEMALE;Yes;Yes
KHTRI7I7;74;190;53;1964-03-31;a o;FEMALE;Yes;Yes
NMA4TW4J;97;200;68;1949-07-24;c l;FEMALE;No;No
TLM7TY7D;90;175;62;1955-08-20;k o;MALE;Yes;Yes
7B9H9LKP;112;193;51;1966-03-26;b g;FEMALE;No;Yes
KH5XG5KD;71;166;26;1991-12-22;k l;MALE;Yes;Yes
OXVHYVK3;61;161;76;1941-03-06;a l;FEMALE;No;No
TQNN6SJT;72;194;21;1996-06-06;c o;FEMALE;Yes;Yes
TNOO2W4C;41;167;47;1970-10-04;c l;FEMALE;No;Yes
VSMUDVD8;92;188;70;1947-10-14;b o;FEMALE;Yes;No
1O51F7YG;72;189;55;1962-04-22;t l;MALE;No;No
CROUJE6E;113;198;11;2006-12-12;j l;MALE;Yes;Yes
B9EV6MSF;107;178;29;1988-06-18;t l;MALE;Yes;No
M46YG33M;58;175;45;1972-12-23;c g;FEMALE;Yes;No
FW1S343M;48;165;41;1976-03-17;a o;FEMALE;No;No
F41E5QWH;72;168;45;1972-04-14;j g;MALE;Yes;Yes
F9YCV6HZ;52;163;54;1963-10-17;c o;FEMALE;No;No
YZHJP2Q8;75;168;29;1988-10-09;a o;FEMALE;No;No
3RADEGKC;79;166;71;1946-12-16;k l;MALE;No;No
X52J782H;60;173;22;1995-11-15;c o;FEMALE;No;No
6AL3VW13;71;179;41;1976-05-07;k g;MALE;No;No
IYQHIPHJ;75;184;26;1991-06-19;k g;MALE;No;No
8HCHWKEX;54;162;57;1961-01-02;c l;FEMALE;Yes;Yes
QOQEEJYL;71;176;23;1995-02-03;k o;MALE;Yes;Yes
RRCH03DY;71;179;66;1951-08-23;b l;FEMALE;Yes;No
HUXVHRON;43;163;32;1985-08-24;a o;FEMALE;Yes;No
NH9QIZK6;75;172;76;1941-08-31;t g;MALE;No;No
XM8SF7M6;66;176;74;1943-05-09;k o;MALE;No;Yes
MLXNP3K0;69;168;32;1985-02-16;t o;MALE;Yes;Yes
ZMHEV8QA;47;165;62;1955-04-28;b g;FEMALE;No;No
T7R3WPN5;98;188;34;1983-05-30;j g;MALE;Yes;Yes
698NKBSM;49;169;8;2009-10-05;t g;MALE;No;No
IRL6FRMC;107;196;71;1946-03-06;c o;FEMALE;Yes;Yes
0PIOTRK1;82;171;49;1968-11-04;a g;FEMALE;Yes;Yes
4ZN61SWE;82;185;18;1999-12-29;c l;FEMALE;No;Yes
ZT2T28BT;83;177;50;1967-04-28;b o;FEMALE;Yes;No
7J36831U;84;166;24;1993-06-17;b o;FEMALE;Yes;Yes
I03E68ZY;78;160;19;1998-08-25;j o;MALE;Yes;Yes
ECFCWE0D;111;200;69;1948-02-18;b l;FEMALE;No;Yes
IRLQK07E;69;175;53;1964-05-27;t o;MALE;No;No
FB6PWYVD;99;181;42;1975-03-15;j o;MALE;No;Yes
7DWU2IXH;81;186;72;1945-10-07;b l;FEMALE;No;Yes
71GYTGM1;51;166;56;1962-02-02;k o;MALE;Yes;Yes
HW89TNTX;95;187;68;1949-03-15;b g;FEMALE;Yes;Yes
N4UNKWKE;93;177;56;1961-03-06;a l;FEMALE;Yes;No
N4N03O8Y;84;195;33;1984-05-01;c g;FEMALE;No;Yes
92FJ8ZZ1;62;162;17;2000-09-15;k g;MALE;Yes;No
CY06042I;76;168;56;1961-07-08;a o;FEMALE;No;Yes
M3V0H97M;54;183;75;1942-03-15;a g;FEMALE;No;Yes
L973JRW1;115;191;76;1941-03-25;k l;MALE;No;No
UUZACDSM;81;161;44;1973-11-10;b o;FEMALE;No;Yes
1E2OFJN8;74;181;15;2002-04-20;k l;MALE;No;Yes
GWM4D3T7;74;178;38;1979-12-31;c o;FEMALE;No;No
AQZK2P8S;106;196;28;1989-06-14;j o;MALE;Yes;No
GH0FNKBA;92;183;19;1998-08-20;k o;MALE;No;Yes
AE0FMVFU;56;170;42;1975-10-26;t l;MALE;Yes;No
KDJ1GAO2;97;191;39;1978-05-22;k l;MALE;No;Yes
35324J5N;104;191;55;1962-03-25;j g;MALE;Yes;Yes
V79YW959;110;185;19;1998-09-15;t o;MALE;No;No
KK03CXUG;86;173;77;1940-05-02;b g;FEMALE;Yes;No
9QXRMU1X;81;173;36;1981-10-31;k g;MALE;No;Yes
3V6FC3WU;95;177;73;1944-09-03;c g;FEMALE;No;No
EUQUA53Z;128;199;63;1954-03-12;t o;MALE;No;Yes
1R3E5R6U;68;194;34;1983-05-26;a o;FEMALE;No;Yes
V7AUVNPE;99;174;65;1952-09-16;j l;MALE;No;Yes
DHKGX6JG;82;195;16;2001-11-07;b g;FEMALE;Yes;No
2VT2TV0F;71;170;28;1990-01-13;a l;FEMALE;Yes;Yes
MKE9GK9Z;115;185;11;2006-02-25;k g;MALE;Yes;Yes
R7OH032H;93;169;73;1944-11-13;t o;MALE;No;No
1X4P0AF9;49;165;55;1962-07-11;k l;MALE;Yes;Yes
SDSUY39H;116;200;63;1954-07-24;k o;MALE;Yes;No
CEN26YK6;113;187;52;1965-06-05;t o;MALE;Yes;No
6X1O8FMH;71;184;10;2007-07-25;b o;FEMALE;No;Yes
ZPMZZNQS;80;191;34;1983-02-11;b l;FEMALE;No;Yes
PROIDZV3;127;199;25;1992-07-12;t o;MALE;Yes;No
A4CU0UPZ;87;193;14;2004-01-11;t l;MALE;Yes;Yes
HE27NPHE;85;176;19;1998-09-05;b o;FEMALE;Yes;Yes
5Q90EDLT;129;199;42;1975-12-16;j o;MALE;No;Yes
8II05C4R;84;172;55;1962-02-25;c l;FEMALE;Yes;No
5YE8F8SM;56;179;70;1947-03-28;a o;FEMALE;No;Yes
QDWF3AJN;61;175;59;1958-10-06;j g;MALE;Yes;No
LT1V97VS;71;191;50;1967-11-17;j l;MALE;No;No
A7DIU9D2;83;164;28;1989-12-21;c g;FEMALE;Yes;Yes
YBINQX15;93;175;57;1960-03-02;k g;MALE;Yes;No
380FUSJ5;65;184;62;1955-03-12;k o;MALE;Yes;Yes
3PIUNGSY;84;183;20;1997-05-23;k o;MALE;Yes;Yes
00DHFMB1;94;179;46;1971-05-10;j l;MALE;Yes;Yes
6UJF2NRT;109;182;34;1983-11-28;j g;MALE;Yes;No
DHEZYCV9;77;179;42;1975-07-20;b g;FEMALE;Yes;No
6ILFJ11Y;82;179;33;1984-11-25;c g;FEMALE;Yes;Yes
SNH9PA9J;64;185;15;2002-08-21;b g;FEMALE;No;Yes
O45K1TYD;96;190;62;1955-06-01;j g;MALE;No;No
TP12FWQT;95;179;48;1969-05-29;c l;FEMALE;No;Yes
JU1R2XTW;75;163;24;1993-12-04;k l;MALE;No;No
BOH32OC0;102;178;8;2009-05-10;j o;MALE;Yes;Yes
8OQS3GP5;62;181;29;1988-07-07;c g;FEMALE;Yes;Yes
M1BGRH03;70;160;64;1953-08-23;c g;FEMALE;Yes;No
3EINH3L2;83;179;32;1986-01-11;t l;MALE;Yes;No
WEN5ESTA;91;193;58;1959-06-30;t o;MALE;No;No
9IJVMKJ7;91;178;17;2000-08-13;a l;FEMALE;No;Yes
OSJ3WQK2;41;166;42;1976-01-24;b g;FEMALE;No;Yes
C5NMNU33;85;166;56;1961-11-10;j l;MALE;Yes;Yes
U5DR4M27;94;166;50;1967-04-22;t o;MALE;Yes;Yes
ZO2QK2HO;114;194;51;1967-02-10;k l;MALE;Yes;Yes
DU4M7U17;46;173;43;1975-02-10;b l;FEMALE;Yes;No
0300WYRU;107;188;68;1949-08-08;a g;FEMALE;No;Yes
G58OXDS8;90;189;51;1966-09-10;k l;MALE;Yes;Yes
SQXUB3XR;117;193;28;1989-12-01;t g;MALE;No;No
6J6CQWRP;91;170;39;1978-07-20;k l;MALE;Yes;No
JVW3E08V;82;186;41;1976-10-06;c g;FEMALE;No;No
CC6124D6;90;200;41;1976-04-21;k l;MALE;Yes;No
UODDNRZG;100;179;67;1951-02-02;t o;MALE;No;No
YK5TAXAN;63;178;61;1956-07-12;b o;FEMALE;Yes;No
C0JX7TI5;99;183;74;1943-05-03;k o;MALE;Yes;No
IVCFH8YX;67;180;21;1996-07-11;b g;FEMALE;No;Yes
75CTB9JL;68;180;33;1984-04-30;t o;MALE;No;No
EBV4XKLL;65;162;74;1944-01-07;a g;FEMALE;No;No
86WZWE8S;98;193;25;1992-11-07;t l;MALE;No;Yes
THBK4NTQ;107;191;37;1980-03-20;b o;FEMALE;No;No
FHUAN4HF;70;189;17;2000-08-06;a g;FEMALE;Yes;Yes
EBL5CGVV;95;182;62;1955-04-21;j o;MALE;Yes;No
DDCURUZ7;108;193;34;1983-07-01;j l;MALE;Yes;No
TX1NJXJ3;77;200;38;1980-02-10;b l;FEMALE;No;Yes
8WY3MGUX;61;163;13;2004-07-26;b o;FEMALE;Yes;Yes
PVXA49WZ;95;184;50;1967-12-23;c l;FEMALE;No;No
7SB5GHCP;69;185;39;1978-11-20;c g;FEMALE;Yes;No
XNPYDTQ7;88;189;71;1946-04-19;t o;MALE;Yes;No
KCTSTHGI;95;182;41;1976-07-04;k o;MALE;Yes;No
4ITHS6SQ;75;166;29;1988-12-30;b o;FEMALE;No;No
1ZPG6Y1F;59;166;56;1961-05-21;j g;MALE;No;Yes
MR6YJGJH;84;200;65;1952-08-19;k g;MALE;No;No
GDCOTD9A;59;170;43;1974-11-09;c o;FEMALE;No;Yes
L1DG9FQQ;101;171;26;1991-06-09;j l;MALE;No;No
O8EIYDRK;91;174;38;1979-09-19;b o;FEMALE;No;Yes
DWFQZ84S;71;166;54;1963-05-14;a g;FEMALE;Yes;No
IWYC71UP;52;179;71;1946-08-06;c o;FEMALE;Yes;No
GE8NFNXW;94;182;50;1967-03-21;j g;MALE;Yes;Yes
9GNYUSKB;93;180;53;1964-02-27;k l;MALE;No;Yes
W059T9IO;89;180;40;1978-02-06;c l;FEMALE;No;No
VIRT24HM;78;194;39;1978-02-13;a l;FEMALE;Yes;No
L9B06YHF;92;198;66;1952-02-02;c l;FEMALE;No;No
AMF5ZXQF;93;184;77;1940-11-23;c o;FEMALE;No;No
81IVCVBL;48;174;54;1963-06-01;b g;FEMALE;No;Yes
WPXGNHF8;50;169;46;1971-07-27;k g;MALE;Yes;No
V7N1L8R2;97;182;70;1947-11-07;t l;MALE;No;Yes
9URPMAYD;77;177;51;1966-04-13;b l;FEMALE;Yes;Yes
7QJ8L18E;86;166;13;2004-12-22;j l;MALE;No;No
865TS8I3;94;200;45;1972-03-18;c g;FEMALE;Yes;No
1TMSSRR5;56;175;46;1971-06-01;a l;FEMALE;No;Yes
2QV6QYX7;67;173;42;1975-05-24;c l;FEMALE;Yes;No
2TPZTQFB;63;167;16;2001-03-11;b l;FEMALE;Yes;Yes
S7UZL0U3;61;178;54;1963-06-03;c l;FEMALE;Yes;Yes
4WXK6J0Z;118;191;43;1974-12-18;j g;MALE;Yes;Yes
SZRC7H0Q;70;194;36;1982-02-06;a l;FEMALE;No;No
72FNQ6TM;92;187;48;1969-10-11;a l;FEMALE;No;No
X5S9SUBR;124;200;67;1950-12-05;k l;MALE;No;Yes
AB7IUSBO;105;191;29;1988-06-02;c g;FEMALE;Yes;Yes
OWJM7GN9;84;174;60;1957-05-28;b o;FEMALE;Yes;Yes
VA1G6TCX;35;160;62;1956-01-11;c o;FEMALE;Yes;No
